0,-1.4000000000000001
2e-05,-1.4000000000000001
4e-05,-1.4000000000000001
6.000000000000001e-05,-1.4000000000000001
8e-05,-1.6
0.0001,-1.6
0.00012,-1.6400000000000001
0.00014000000000000001,-1.6400000000000001
0.00016,0.08
0.00018,0.08
0.0002,0.08
0.00022,0.08
0.00024,-0.72
0.00026000000000000003,-0.72
0.00028000000000000003,-0.68
0.00030000000000000003,-0.68
0.00032,-2.16
0.00034,-2.16
0.00036,-2.16
0.00038,-2.16
0.0004,0.64
0.00042,0.64
0.00044,0.64
0.00046,0.64
0.00048,0.24
0.0005,0.24
0.0005200000000000001,0.24
0.0005400000000000001,0.24
0.0005600000000000002,-1.2
0.0005800000000000002,-1.2
0.0006000000000000003,-1.2
0.0006200000000000003,-1.2
0.0006400000000000004,-1.6400000000000001
0.0006600000000000004,-1.6400000000000001
0.0006800000000000005,-1.6400000000000001
0.0007000000000000005,-1.6400000000000001
0.0007200000000000006,-1.04
0.0007400000000000006,-1.04
0.0007600000000000007,-1.04
0.0007800000000000007,-1.04
0.0008000000000000008,2.32
0.0008200000000000008,2.32
0.0008400000000000009,2.32
0.000860000000000001,2.32
0.000880000000000001,0.72
0.0009000000000000011,0.72
0.0009200000000000011,0.72
0.0009400000000000012,0.72
0.0009600000000000012,1.8
0.0009800000000000013,1.8
0.0010000000000000013,1.8
0.0010200000000000014,1.8
0.0010400000000000014,0.16
0.0010600000000000015,0.16
0.0010800000000000015,0.16
0.0011000000000000016,0.16
0.0011200000000000016,-1.36
0.0011400000000000017,-1.36
0.0011600000000000017,-1.36
0.0011800000000000018,-1.36
0.0012000000000000018,2.36
0.001220000000000002,2.36
0.001240000000000002,2.36
0.001260000000000002,2.36
0.001280000000000002,0.72
0.0013000000000000021,0.72
0.0013200000000000022,0.72
0.0013400000000000022,0.72
0.0013600000000000023,-2.16
0.0013800000000000023,-2.16
0.0014000000000000024,-2.16
0.0014200000000000024,-2.16
0.0014400000000000025,2.08
0.0014600000000000025,2.08
0.0014800000000000026,2.08
0.0015000000000000026,2.08
0.0015200000000000027,0.04
0.0015400000000000027,0.04
0.0015600000000000028,0.04
0.0015800000000000028,0.04
0.001600000000000003,-1.4000000000000001
0.001620000000000003,-1.4000000000000001
0.001640000000000003,-1.4000000000000001
0.001660000000000003,-1.4000000000000001
0.001680000000000003,-1.6400000000000001
0.0017000000000000032,-1.6400000000000001
0.0017200000000000032,-1.6400000000000001
0.0017400000000000033,-1.6400000000000001
0.0017600000000000033,-1.32
0.0017800000000000034,-1.32
0.0018000000000000034,-1.32
0.0018200000000000035,-1.32
0.0018400000000000035,0.64
0.0018600000000000036,0.64
0.0018800000000000036,0.68
0.0019000000000000037,0.68
0.0019200000000000037,0.12
0.0019400000000000038,0.12
0.001960000000000004,0.12
0.001980000000000004,0.12
0.002000000000000004,-1.28
0.002020000000000004,-1.28
0.002040000000000004,-1.28
0.002060000000000004,-1.28
0.002080000000000004,-2.04
0.002100000000000004,-2.04
0.0021200000000000043,-2.04
0.0021400000000000043,-2.04
0.0021600000000000044,-0.92
0.0021800000000000044,-0.92
0.0022000000000000045,-0.92
0.0022200000000000045,-0.92
0.0022400000000000046,2.36
0.0022600000000000046,2.36
0.0022800000000000047,2.32
0.0023000000000000047,2.32
0.002320000000000005,-1.28
0.002340000000000005,-1.28
0.002360000000000005,-1.28
0.002380000000000005,-1.28
0.002400000000000005,-0.4
0.002420000000000005,-0.4
0.002440000000000005,-0.44
0.002460000000000005,-0.44
0.002480000000000005,2.04
0.0025000000000000053,2.04
0.0025200000000000053,2.04
0.0025400000000000054,2.04
0.0025600000000000054,0.92
0.0025800000000000055,0.92
0.0026000000000000055,0.92
0.0026200000000000056,0.92
0.0026400000000000056,1.08
0.0026600000000000057,1.08
0.0026800000000000057,1.12
0.0027000000000000058,1.12
0.002720000000000006,1.6400000000000001
0.002740000000000006,1.6400000000000001
0.002760000000000006,1.6400000000000001
0.002780000000000006,1.6400000000000001
0.002800000000000006,0.36
0.002820000000000006,0.36
0.002840000000000006,0.36
0.002860000000000006,0.36
0.0028800000000000063,-0.24
0.0029000000000000063,-0.24
0.0029200000000000064,-0.2
0.0029400000000000064,-0.2
0.0029600000000000065,0.32
0.0029800000000000065,0.32
0.0030000000000000066,0.32
0.0030200000000000066,0.32
0.0030400000000000067,1.92
0.0030600000000000067,1.92
0.0030800000000000068,1.92
0.003100000000000007,1.92
0.003120000000000007,0.88
0.003140000000000007,0.88
0.003160000000000007,0.88
0.003180000000000007,0.88
0.003200000000000007,-0.56
0.003220000000000007,-0.56
0.003240000000000007,-0.56
0.0032600000000000072,-0.56
0.0032800000000000073,-1.96
0.0033000000000000074,-1.96
0.0033200000000000074,-2.0
0.0033400000000000075,-2.0
0.0033600000000000075,2.44
0.0033800000000000076,2.44
0.0034000000000000076,2.44
0.0034200000000000077,2.44
0.0034400000000000077,-1.48
0.0034600000000000078,-1.48
0.003480000000000008,-1.48
0.003500000000000008,-1.48
0.003520000000000008,-1.48
0.003540000000000008,-1.48
0.003560000000000008,-1.48
0.003580000000000008,-1.48
0.003600000000000008,-1.8800000000000001
0.003620000000000008,-1.8800000000000001
0.0036400000000000082,-1.84
0.0036600000000000083,-1.84
0.0036800000000000084,-0.56
0.0037000000000000084,-0.56
0.0037200000000000085,-0.6
0.0037400000000000085,-0.6
0.0037600000000000086,0.16
0.0037800000000000086,0.16
0.0038000000000000087,0.12
0.0038200000000000087,0.12
0.0038400000000000088,-2.04
0.003860000000000009,-2.04
0.003880000000000009,-2.04
0.003900000000000009,-2.04
0.0039200000000000085,0.28
0.003940000000000009,0.28
0.003960000000000009,0.28
0.003980000000000009,0.28
0.004000000000000009,1.4000000000000001
0.004020000000000009,1.4000000000000001
0.004040000000000009,1.4000000000000001
0.004060000000000009,1.4000000000000001
0.004080000000000009,2.04
0.004100000000000009,2.04
0.004120000000000009,2.0
0.004140000000000009,2.0
0.004160000000000009,0.12
0.004180000000000009,0.12
0.004200000000000009,0.12
0.004220000000000009,0.12
0.004240000000000009,-0.64
0.0042600000000000094,-0.64
0.0042800000000000095,-0.68
0.0043000000000000095,-0.68
0.00432000000000001,-0.08
0.00434000000000001,-0.08
0.00436000000000001,-0.08
0.00438000000000001,-0.08
0.00440000000000001,2.48
0.00442000000000001,2.48
0.00444000000000001,2.44
0.00446000000000001,2.44
0.00448000000000001,0.92
0.00450000000000001,0.92
0.00452000000000001,0.92
0.00454000000000001,0.92
0.00456000000000001,-1.8800000000000001
0.00458000000000001,-1.8800000000000001
0.00460000000000001,-1.8800000000000001
0.00462000000000001,-1.8800000000000001
0.0046400000000000104,1.8800000000000001
0.0046600000000000105,1.8800000000000001
0.0046800000000000105,1.8800000000000001
0.004700000000000011,1.8800000000000001
0.004720000000000011,1.52
0.004740000000000011,1.52
0.004760000000000011,1.52
0.004780000000000011,1.52
0.004800000000000011,0.44
0.004820000000000011,0.44
0.004840000000000011,0.44
0.004860000000000011,0.44
0.004880000000000011,-1.32
0.004900000000000011,-1.32
0.004920000000000011,-1.32
0.004940000000000011,-1.32
0.004960000000000011,-0.44
0.004980000000000011,-0.44
0.005000000000000011,-0.4
0.005020000000000011,-0.4
0.0050400000000000115,-0.2
0.0050600000000000115,-0.2
0.005080000000000012,-0.2
0.005100000000000012,-0.2
0.005120000000000012,0.36
0.005140000000000012,0.36
0.005160000000000012,0.36
0.005180000000000012,0.36
0.005200000000000012,1.56
0.005220000000000012,1.56
0.005240000000000012,1.56
0.005260000000000012,1.56
0.005280000000000012,0.8
0.005300000000000012,0.8
0.005320000000000012,0.84
0.005340000000000012,0.84
0.005360000000000012,0.16
0.005380000000000012,0.16
0.005400000000000012,0.16
0.0054200000000000125,0.16
0.0054400000000000125,2.32
0.005460000000000013,2.32
0.005480000000000013,2.36
0.005500000000000013,2.36
0.005520000000000013,-1.84
0.005540000000000013,-1.84
0.005560000000000013,-1.8
0.005580000000000013,-1.8
0.005600000000000013,0.08
0.005620000000000013,0.08
0.005640000000000013,0.08
0.005660000000000013,0.08
0.005680000000000013,-1.8800000000000001
0.005700000000000013,-1.8800000000000001
0.005720000000000013,-1.8800000000000001
0.005740000000000013,-1.8800000000000001
0.005760000000000013,0.72
0.005780000000000013,0.72
0.0058000000000000135,0.72
0.0058200000000000135,0.72
0.005840000000000014,1.36
0.005860000000000014,1.36
0.005880000000000014,1.36
0.005900000000000014,1.36
0.005920000000000014,-0.08
0.005940000000000014,-0.08
0.005960000000000014,-0.04
0.005980000000000014,-0.04
0.006000000000000014,0.12
0.006020000000000014,0.12
0.006040000000000014,0.08
0.006060000000000014,0.08
0.006080000000000014,-1.6400000000000001
0.006100000000000014,-1.6400000000000001
0.006120000000000014,-1.6400000000000001
0.006140000000000014,-1.6400000000000001
0.006160000000000014,2.32
0.0061800000000000145,2.32
0.0062000000000000145,2.32
