+1.30000000E-04
+2.60000000E-04
+2.80000000E-04
+2.60000000E-04
+8.00000000E-05
-6.00000000E-05
-2.80000000E-04
-2.60000000E-04
-1.50000000E-04
-6.00000000E-05
+2.30000000E-04
+2.80000000E-04
+2.80000000E-04
+1.30000000E-04
-4.00000000E-05
-2.80000000E-04
-2.80000000E-04
-2.10000000E-04
-8.00000000E-05
+1.70000000E-04
+2.60000000E-04
+2.10000000E-04
+1.30000000E-04
+2.00000000E-05
-2.80000000E-04
-1.03000000E-03
-9.60000000E-04
-8.30000000E-04
-6.40000000E-04
+1.01000000E-03
+1.01000000E-03
+9.00000000E-04
+7.90000000E-04
-1.03000000E-03
-1.05000000E-03
-9.80000000E-04
-8.80000000E-04
-7.10000000E-04
+1.05000000E-03
+1.01000000E-03
+9.00000000E-04
+7.90000000E-04
-1.01000000E-03
-1.07000000E-03
-1.01000000E-03
-9.00000000E-04
-7.10000000E-04
+1.03000000E-03
+1.01000000E-03
+9.40000000E-04
+8.10000000E-04
-9.20000000E-04
-1.05000000E-03
-1.01000000E-03
-9.00000000E-04
-7.90000000E-04
+1.01000000E-03
+1.01000000E-03
+9.60000000E-04
+8.30000000E-04
+6.20000000E-04
-1.01000000E-03
-1.01000000E-03
-9.20000000E-04
-8.10000000E-04
+1.03000000E-03
+1.05000000E-03
+9.60000000E-04
+8.60000000E-04
+6.80000000E-04
-1.05000000E-03
-1.03000000E-03
-9.00000000E-04
-8.10000000E-04
+9.80000000E-04
+1.05000000E-03
+9.80000000E-04
+9.00000000E-04
+6.60000000E-04
-1.03000000E-03
-1.03000000E-03
-9.80000000E-04
-8.10000000E-04
+7.10000000E-04
+1.03000000E-03
+9.80000000E-04
+8.80000000E-04
+7.70000000E-04
-1.01000000E-03
-1.03000000E-03
-9.80000000E-04
-8.30000000E-04
-6.60000000E-04
+1.01000000E-03
+1.01000000E-03
+8.80000000E-04
+7.90000000E-04
-1.01000000E-03
-1.07000000E-03
-9.80000000E-04
-8.80000000E-04
-7.10000000E-04
+1.03000000E-03
+1.01000000E-03
+9.00000000E-04
+7.90000000E-04
-1.01000000E-03
-1.07000000E-03
-1.01000000E-03
-9.00000000E-04
-6.80000000E-04
+1.03000000E-03
+1.03000000E-03
+9.60000000E-04
+7.90000000E-04
-9.20000000E-04
-1.03000000E-03
-1.01000000E-03
-9.00000000E-04
-7.70000000E-04
+1.03000000E-03
+1.01000000E-03
+9.40000000E-04
+8.10000000E-04
+5.10000000E-04
-1.03000000E-03
-1.03000000E-03
-9.00000000E-04
-8.10000000E-04
+1.01000000E-03
+1.05000000E-03
+9.60000000E-04
+8.60000000E-04
+6.40000000E-04
-1.03000000E-03
-1.03000000E-03
-9.20000000E-04
-7.90000000E-04
+9.80000000E-04
+1.05000000E-03
+9.80000000E-04
+8.80000000E-04
+6.80000000E-04
-2.00200000E-02
-4.24300000E-02
-4.58500000E-02
-2.80400000E-02
+1.78000000E-03
+3.12100000E-02
+4.65000000E-02
+4.02700000E-02
+1.54800000E-02
-5.60000000E-04
-5.10000000E-04
-4.50000000E-04
-3.00000000E-04
-1.10000000E-04
+4.70000000E-04
+4.70000000E-04
+3.60000000E-04
+2.60000000E-04
-1.05700000E-02
-3.72900000E-02
-4.71200000E-02
-3.46800000E-02
-6.81000000E-03
+2.34600000E-02
+4.39900000E-02
+4.45300000E-02
+2.49000000E-02
-6.00000000E-04
-5.60000000E-04
-4.70000000E-04
-3.90000000E-04
-1.70000000E-04
+5.10000000E-04
+4.70000000E-04
+4.30000000E-04
