-0.0000783,0.0062486319146674
-0.000082,
-0.000076,
-0.0000415,
0.0000372,
0.0001079,
0.0001055,
0.0000597,
-0.0000096,
-0.0000586,
-0.0000803,
-0.0000955,
-0.0000458,
0.0000169,
0.0000937,
0.0000987,
0.0000676,
0.000031,
-0.000046,
-0.0000788,
-0.0000828,
-0.0000424,
0.0000203,
0.0000728,
0.0001038,
0.0000785,
0.0000201,
-0.00004,
-0.000104,
-0.0000743,
-0.0000561,
0.0000274,
0.0000454,
0.0001061,
0.0000907,
0.0000377,
-0.0000244,
-0.0001104,
-0.0001021,
-0.0000612,
-0.0000036,
0.0000576,
0.0000905,
0.0001006,
0.0000389,
-0.0000047,
-0.0000704,
-0.0000963,
-0.0000586,
-0.0000103,
0.0000539,
0.0000886,
0.0000843,
0.0000507,
-0.0000101,
-0.0000589,
-0.000098,
-0.0000815,
-0.0000212,
0.0000389,
0.0000989,
0.0000974,
0.000058,
-0.0000246,
-0.0000563,
-0.0000852,
-0.0000985,
-0.0000366,
0.0000278,
0.000116,
0.0000984,
0.0000546,
0.0000158,
-0.0000449,
-0.0000749,
-0.0000848,
-0.0000422,
0.0000077,
0.000074,
0.0000963,
0.0000781,
0.0000199,
-0.0000387,
-0.000101,
-0.0000762,
-0.0000531,
0.0000274,
0.0000514,
0.0000965,
0.0000925,
0.0000357,
-0.000021,
-0.0001177,
-0.0000978,
-0.0000599,
-0.0000043,
0.0000563,
0.0000818,
0.0001006,
0.0000383,
-0.0000073,
-0.0000751,
-0.000095,
-0.0000627,
-0.0000214,
0.0000535,
0.0000954,
0.0000785,
0.0000548,
-0.0000143,
-0.0000569,
-0.000097,
-0.0000916,
-0.000027,
0.0000445,
0.0001038,
0.0000899,
0.0000565,
-0.0000184,
-0.0000563,
-0.000091,
-0.0000957,
-0.0000383,
0.0000195,
0.0001147,
0.0001021,
0.000064,
0.0000231,
-0.0000544,
-0.0000753,
-0.0000835,
-0.0000319,
0.0000193,
0.0000762,
0.0001064,
0.0000781,
0.0000205,
-0.0000387,
-0.0001025,
-0.0000781,
-0.0000533,
0.0000338,
0.0000533,
0.0000937,
0.0000944,
0.0000374,
-0.0000291,
-0.0001192,
-0.0000987,
-0.0000531,
0.0000008,
0.0000537,
0.0000798,
0.0001044,
0.0000454,
-0.0000079,
-0.0000835,
-0.0000854,
-0.0000561,
-0.0000212,
0.0000518,
0.0000837,
0.0000845,
0.0000404,
-0.0000073,
-0.0000698,
-0.0001008,
-0.0000775,
-0.000025,
0.0000417,
0.000098,
0.000089,
0.0000599,
-0.0000199,
-0.0000488,
-0.000098,
-0.000091,
-0.0000411,
0.0000304,
0.0001209,
0.0001042,
0.0000646,
0,
-0.0000591,
-0.000079,
-0.0000997,
-0.0000392,
0.0000113,
0.0000762,
0.0000972,
0.0000661,
0.0000255,
-0.0000407,
-0.0000848,
-0.000077,
-0.0000454,
0.0000297,
0.0000726,
0.0001004,
0.0000875,
0.0000193,
-0.0000374,
-0.0001012,
-0.000094,
-0.0000623,
0.000028,
0.0000541,
0.0000839,
0.0001012,
0.0000404,
-0.0000263,
-0.0001122,
-0.000098,
-0.0000563,
-0.0000088,
0.0000505,
0.0000781,
0.0000984,
0.0000394,
-0.0000017,
-0.0000644,
-0.0000914,
-0.000067,
-0.0000233,
0.0000477,
0.0001132,
0.0000835,
0.0000462,
-0.0000128,
-0.0000486,
-0.0001027,
-0.0000833,
-0.0000319,
0.0000368,
0.0001132,
0.0001025,
0.0000616,
-0.0000053,
-0.0000559,
-0.0000811,
-0.0001021,
-0.0000351,
0.0000152,
0.0000993,
0.0000972,
0.0000618,
0.0000218,
-0.0000462,
-0.0000751,
-0.0000798,
-0.0000443,
0.0000143,
0.0000668,
0.0001049,
0.0000723,
0.0000229,
-0.0000454,
-0.0001027,
-0.0000646,
-0.0000556,
0.0000216,
0.0000529,
0.0000991,
0.0000871,
0.0000379,
-0.000028,
-0.0001128,
-0.000119,
-0.0001012,
-0.0000321,
0.00004,
0.000097,
0.0001434,
0.000082,
0.000024,
-0.000083,
-0.0001049,
-0.000104,
-0.0000599,
0.000028,
0.0000948,
0.0001147,
0.0000935,
0.0000267,
-0.0000516,
-0.0001201,
-0.0001167,
-0.0000715,
0.0000079,
0.0001068,
0.0001231,
0.0001021,
0.0000199,
-0.0000323,
-0.0001044,
-0.0001288,
-0.0000835,
-0.0000047,
0.0001196,
0.0001261,
0.0001089,
0.0000565,
-0.0000327,
-0.0000893,
-0.0001252,
-0.0000835,
-0.0000216,
0.0000567,
0.0001271,
0.0001081,
0.0000721,
-0.0000205,
-0.0000959,
-0.0001085,
-0.0000871,
-0.0000178,
0.0000419,
0.0001275,
0.0001254,
0.000077,
-0.0000083,
-0.0001083,
-0.0001211,
-0.0000935,
-0.0000173,
0.0000389,
0.0001077,
0.0001464,
0.0000858,
0.0000197,
-0.0001102,
-0.0001214,
-0.0001027,
-0.0000548,
0.0000327,
0.0000888,
0.0001209,
0.0000858,
0.0000214,
-0.0000537,
-0.0001216,
-0.0001077,
-0.0000693,
0.0000246,
0.000119,
0.000107,
0.0000982,
0.000018,
-0.0000345,
-0.000113,
-0.0001267,
-0.0000734,
0.0000019,
0.0001201,
0.000141,
0.0001074,
0.0000357,
-0.0000381,
-0.000079,
-0.0000967,
-0.0000477,
0.0000225,
0.0000916,
0.0000982,
0.0000646,
0.0000188,
-0.0000464,
-0.0000753,
-0.0000852,
-0.0000409,
0.0000135,
0.0000747,
0.0001053,
0.0000818,
0.0000297,
-0.0000372,
-0.0001051,
-0.0000893,
-0.0000582,
0.0000312,
0.0000599,
0.0000957,
0.0000976,
0.0000394,
-0.0000173,
-0.0001214,
-0.0000903,
-0.0000514,
-0.0000098,
0.0000571,
0.0000826,
0.0000972,
0.0000357,
